"unitid","school_name","address","state","A01"
176664,"Mission University","628 E Kearney, Springfield, Missouri","Missouri",207865
176770,"Cox College","1423 N Jefferson, Springfield, Missouri","Missouri",NA
176789,"Calvary University","15800 Calvary Road, Kansas City, Missouri","Missouri",1194595
176910,"Central Christian College of the Bible","911 E Urbandale Dr, Moberly, Missouri","Missouri",1924352
176947,"Central Methodist University-College of Liberal Arts and Sciences","411 Central Methodist Square, Fayette, Missouri","Missouri",58242462
177038,"Cleveland University-Kansas City","10850 Lowell Avenue, Overland Park, Kansas","Kansas",18759380
177065,"Columbia College","1001 Rogers Street, Columbia, Missouri","Missouri",166967810
177083,"Conception Seminary College","37174 State Hwy V V, Conception, Missouri","Missouri",352533
177092,"Concordia Seminary","801 Seminary Place, Saint Louis, Missouri","Missouri",143104534
177117,"Cottey College","1000 W Austin, Nevada, Missouri","Missouri",110198677
177126,"Covenant Theological Seminary","12330 Conway Road, Saint Louis, Missouri","Missouri",31924150
177144,"Culver-Stockton College","One College Hill, Canton, Missouri","Missouri",29680293
177214,"Drury University","900 N. Benton Ave, Springfield, Missouri","Missouri",86756797
177278,"Eden Theological Seminary","475 E Lockwood Ave, Webster Groves, Missouri","Missouri",20057749
177339,"Evangel University","1111 N Glenstone, Springfield, Missouri","Missouri",9689359
177418,"Fontbonne University","6800 Wydown Blvd, Saint Louis, Missouri","Missouri",15210260
177542,"Hannibal-LaGrange University","2800 Palmyra Rd, Hannibal, Missouri","Missouri",5722594
177719,"Barnes-Jewish College Goldfarb School of Nursing","4483 Duncan Avenue, Mailstop 90-36-697, Saint Louis, Missouri","Missouri",0
177746,"Kansas City Art Institute","4415 Warwick Blvd, Kansas City, Missouri","Missouri",74971241
177816,"Kenrick Glennon Seminary","5200 Glennon Dr, Saint Louis, Missouri","Missouri",23265932
177834,"A T Still University of Health Sciences","800 W Jefferson, Kirksville, Missouri","Missouri",206876335
177931,"Lex La-Ray Technical Center","2323 High School Dr, Lexington, Missouri","Missouri",NA
177968,"Lindenwood University","209 S Kingshighway St, Saint Charles, Missouri","Missouri",191736420
177986,"Logan University","1851 Schoettler Rd, Chesterfield, Missouri","Missouri",48366279
178059,"Maryville University of Saint Louis","650 Maryville University Drive, Saint Louis, Missouri","Missouri",51711464
178208,"Midwestern Baptist Theological Seminary","5001 N. Oak Trafficway, Kansas City, Missouri","Missouri",379241
178244,"Missouri Baptist University","One College Park Dr, Saint Louis, Missouri","Missouri",6662272
178369,"Missouri Valley College","500 E College St, Marshall, Missouri","Missouri",6454478
178518,"Nazarene Theological Seminary","1700 E Meyer Blvd, Kansas City, Missouri","Missouri",11425421
178679,"Ozark Christian College","1111 N Main St, Joplin, Missouri","Missouri",8894180
178697,"College of the Ozarks","100 Opportunity Avenue, Point Lookout, Missouri","Missouri",536445274
178721,"Park University","8700 NW River Park Dr, Parkville, Missouri","Missouri",78284519
178891,"Ranken Technical College","4431 Finney Ave, Saint Louis, Missouri","Missouri",71309298
179043,"Rockhurst University","1100 Rockhurst Rd, Kansas City, Missouri","Missouri",34902670
179159,"Saint Louis University","One North Grand Blvd, Saint Louis, Missouri","Missouri",1249813161
179256,NA,NA,NA,456671
179265,"University of Health Sciences and Pharmacy in St. Louis","1 Pharmacy Place, Saint Louis, Missouri","Missouri",136832968
179317,"Saint Paul School of Theology","13720 Roe Avenue, Leawood, Kansas","Kansas",32159198
179326,"Southwest Baptist University","1600 University Ave, Bolivar, Missouri","Missouri",28805543
179450,NA,NA,NA,NA
179548,"Stephens College","1200 E Broadway, Columbia, Missouri","Missouri",45443880
179812,"Kansas City University","1750 Independence Ave, Kansas City, Missouri","Missouri",20637562
179867,"Washington University in St Louis","One Brookings Drive, Saint Louis, Missouri","Missouri",9366578000
179894,"Webster University","470 E Lockwood Ave., Saint Louis, Missouri","Missouri",152722744
179946,"Westminster College","501 Westminster Ave, Fulton, Missouri","Missouri",48026515
179955,"William Jewell College","500 College Hill, Liberty, Missouri","Missouri",68014946
179964,"William Woods University","One University Avenue, Fulton, Missouri","Missouri",20564814
180054,"Blackfeet Community College","504 S.E. East Boundary, Browning, Montana","Montana",0
180106,"Carroll College","1601 N Benton Ave, Helena, Montana","Montana",49573237
180258,"University of Providence","1301 20th St S, Great Falls, Montana","Montana",16363844
180595,"Rocky Mountain College","1511 Poly Drive, Billings, Montana","Montana",33584392
180647,"Salish Kootenai College","58138 US  Highway 93, Pablo, Montana","Montana",0
180814,"Bellevue University","1000 Galvin Rd S, Bellevue, Nebraska","Nebraska",82282971
180832,"Clarkson College","101 S 42nd St, Omaha, Nebraska","Nebraska",5029578
180878,"Bryan College of Health Sciences","1535 S 52nd St, Lincoln, Nebraska","Nebraska",NA
180984,"Concordia University-Nebraska","800 N Columbia Ave, Seward, Nebraska","Nebraska",52517904
181002,"Creighton University","2500 California Plaza, Omaha, Nebraska","Nebraska",759982000
181020,"Doane University","1014 Boswell Avenue, Crete, Nebraska","Nebraska",119651913
181127,"Hastings College","710 N Turner Ave, Hastings, Nebraska","Nebraska",89262801
181145,"CHI Health School of Radiologic Technology","6901 North 72nd St, Omaha, Nebraska","Nebraska",NA
181297,"Nebraska Methodist College of Nursing & Allied Health","720 North 87th Street, Omaha, Nebraska","Nebraska",0
181330,"Midland University","900 N. Clarkson St., Fremont, Nebraska","Nebraska",26388706
181376,NA,NA,NA,1449005
181446,"Nebraska Wesleyan University","5000 St Paul Ave, Lincoln, Nebraska","Nebraska",62591000
181543,"Summit Christian College","2025 21st Street, Gering, Nebraska","Nebraska",38404
181604,"College of Saint Mary","7000 Mercy Rd., Omaha, Nebraska","Nebraska",25995358
181738,"Union Adventist University","3800 S 48th Street, Lincoln, Nebraska","Nebraska",9901003
181853,"York University","1125 E 8th St, York, Nebraska","Nebraska",15344899
182458,NA,NA,NA,5667006
182634,"Colby-Sawyer College","541 Main Street, New London, New Hampshire","New Hampshire",43144680
182670,"Dartmouth College","207 Parkhurst Hall, Hanover, New Hampshire","New Hampshire",5924679144
182795,"Franklin Pierce University","40 University Drive, Rindge, New Hampshire","New Hampshire",14553926
182917,"Magdalen College","511 Kearsarge Mountain Road, Warner, New Hampshire","New Hampshire",125460
182980,"New England College","98 Bridge St, Henniker, New Hampshire","New Hampshire",25713690
183026,"Southern New Hampshire University","2500 North River Road, Manchester, New Hampshire","New Hampshire",284673114
183211,"Rivier University","420 South Main St, Nashua, New Hampshire","New Hampshire",53903090
183239,"Saint Anselm College","100 Saint Anselm Drive, Manchester, New Hampshire","New Hampshire",164261242
183248,"St Joseph School of Nursing","5 Woodward Ave, Nashua, New Hampshire","New Hampshire",NA
183275,"Thomas More College of Liberal Arts","6 Manchester St, Merrimack, New Hampshire","New Hampshire",1093585
183600,"Assumption College for Sisters","200 A Morris Avenue, Denville, New Jersey","New Jersey",1145292
183804,"Beth Medrash Govoha","617 6th St, Lakewood, New Jersey","New Jersey",56023619
183822,"Bloomfield College","467 Franklin St, Bloomfield, New Jersey","New Jersey",15672771
183910,"Caldwell University","120 Bloomfield Avenue, Caldwell, New Jersey","New Jersey",9583000
183974,"Centenary University","400 Jefferson St, Hackettstown, New Jersey","New Jersey",11753083
184348,"Drew University","36 Madison Ave, Madison, New Jersey","New Jersey",136942000
184603,"Fairleigh Dickinson University-Metropolitan Campus","1000 River Rd, Teaneck, New Jersey","New Jersey",147803000
184612,"Felician University","262 S Main St, Lodi, New Jersey","New Jersey",14690532
184773,"Georgian Court University","900 Lakewood Ave, Lakewood, New Jersey","New Jersey",55494545
184968,"Holy Name Medical Center-Sister Claire Tynan School of Nursing","333 Hudson Terrace, Englewood Cliffs, New Jersey","New Jersey",NA
185572,"Monmouth University","400 Cedar Ave, West Long Branch, New Jersey","New Jersey",107333018
185679,"JFK Muhlenberg Harold B. and Dorothy A. Snyder Schools","1200 Randolph Rd, Plainfield, New Jersey","New Jersey",NA
185758,"New Brunswick Theological Seminary","35 Seminary Place, New Brunswick, New Jersey","New Jersey",2299921
186122,"Princeton Theological Seminary","64 Mercer St, Princeton, New Jersey","New Jersey",1105908257
186131,"Princeton University","1 Nassau Hall, Princeton, New Jersey","New Jersey",26927167000
186186,"Rabbinical College of America","226 Sussex Ave, Morristown, New Jersey","New Jersey",0
186283,"Rider University","2083 Lawrenceville Road, Lawrenceville, New Jersey","New Jersey",59976000
186405,"Capital Health School of Radiologic Technology","601 Hamilton Ave, Trenton, New Jersey","New Jersey",NA
186423,"Capital Health School of Nursing","601 Hamilton Ave, Trenton, New Jersey","New Jersey",NA
186432,"Saint Peter's University","2641 Kennedy Blvd, Jersey City, New Jersey","New Jersey",35170734
186584,"Seton Hall University","400 S Orange Ave, South Orange, New Jersey","New Jersey",280827000
186618,"Saint Elizabeth University","2 Convent Road, Morristown, New Jersey","New Jersey",24207478
186867,"Stevens Institute of Technology","Castle Point On Hudson, Hoboken, New Jersey","New Jersey",209300000
186900,"Talmudical Academy-New Jersey","868 Route 524, Adelphia, New Jersey","New Jersey",139536
188182,"University of the Southwest","6610 North Lovington Hwy, Hobbs, New Mexico","New Mexico",8789810
188207,"Southwestern College","3960  San Felipe Road, Santa Fe, New Mexico","New Mexico",1542948
188340,"Vaughn College of Aeronautics and Technology","86-01 23rd Avenue, Flushing, New York","New York",24950075
188429,"Adelphi University","1 South Ave, Garden City, New York","New York",199836347
188526,"Albany College of Pharmacy and Health Sciences","106 New Scotland Avenue, Albany, New York","New York",61107624
188535,"Albany Law School","80 New Scotland Avenue, Albany, New York","New York",70726575
188580,"Albany Medical College","47 New Scotland Ave, Albany, New York","New York",140387000
188641,"Alfred University","One Saxon Drive, Alfred, New York","New York",141097143
188669,"The Ailey School","405 W 55th Street, New York, New York","New York",NA
188678,"American Academy of Dramatic Arts-New York","120 Madison Ave, New York, New York","New York",7983880
188687,"American Academy McAllister Institute of Funeral Service","1501 Broadway, 11th Floor, Suite 1102, New York, New York","New York",0
188854,"American Musical and Dramatic Academy","211 West 61st Street, New York, New York","New York",0
188915,"Arnot Ogden Medical Center","600 Roe Avenue, Elmira, New York","New York",NA
188942,"Associated Beth Rivkah Schools","310 Crown Street, Brooklyn, New York","New York",0
189015,"Bank Street College of Education","610 W 112 St, New York, New York","New York",49109228
189088,"Bard College","Annandale Road, Annandale-On-Hudson, New York","New York",136314829
189097,"Barnard College","3009 Broadway, New York, New York","New York",374554000
189273,"Beth Hamedrash Shaarei Yosher Institute","4102 16th Ave, Brooklyn, New York","New York",0
189282,"Mount Sinai Phillips School of Nursing","148 East 126th Street, New York, New York","New York",388151
189413,"Boricua College","3755 Broadway, New York, New York","New York",43001000
189501,"Brooklyn Law School","250 Joralemon St, Brooklyn, New York","New York",226569503
189705,"Canisius University","2001 Main Street, Buffalo, New York","New York",119848219
189848,"Cazenovia College","22 Sullivan St, Cazenovia, New York","New York",15732841
189857,"Central Yeshiva Tomchei Tmimim Lubavitz","885 Eastern Parkway, Brooklyn, New York","New York",0
189981,NA,NA,NA,5240644
190008,"Circle in the Square Theatre School","1633 Broadway, New York, New York","New York",NA
190044,"Clarkson University","8 Clarkson Ave, Potsdam, New York","New York",194945507
190071,"Cochran School of Nursing","967 North Broadway-Andrus Pavillion-Saint John's Riverside,  HOSP, Yonkers, New York","New York",NA
190080,"Colgate Rochester Crozer Divinity School","320 North Goodman St, Suite 207, Rochester, New York","New York",18721357
190099,"Colgate University","13 Oak Drive, Hamilton, New York","New York",966926898
190114,"Metropolitan College of New York","60 West Street, New York, New York","New York",13448919
190150,"Columbia University in the City of New York","West 116 St and Broadway, New York, New York","New York",12729104000
190248,NA,NA,NA,13450638
190372,"The Cooper Union for the Advancement of Science and Art","7 East 7th Street, New York, New York","New York",905350120
190415,"Cornell University","300 Day Hall, Ithaca, New York","New York",6258128916
190424,"Weill Medical College of Cornell University","1300 York Avenue, New York, New York","New York",1497134701
190451,"Pomeroy College of Nursing at Crouse Hospital","5000 Brittonfield Parkway, East Syracuse, New York","New York",NA
190503,"Culinary Institute of America","1946 Campus Drive, Hyde Park, New York","New York",151775025
190707,"CVPH Medical Center School of Radiologic Technology","75 Beekman St, Plattsburgh, New York","New York",NA
190716,"D'Youville  University","320 Porter Ave, Buffalo, New York","New York",64413131
190725,"Daemen University","4380 Main St, Amherst, New York","New York",21216400
190752,"Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary","802 Hicksville Rd, Far Rockaway, New York","New York",0
190761,"Dominican University New York","470 Western Highway, Orangeburg, New York","New York",6578255
190956,"Belanger School of Nursing","650 McClellan St, Schenectady, New York","New York",3980605
190983,"Elmira College","One Park Place, Elmira, New York","New York",40081142
191241,"Fordham University","441 E Fordham Rd, Bronx, New York","New York",746170000
191320,NA,NA,NA,33488080
191515,"Hamilton College","198 College Hill Rd, Clinton, New York","New York",1017291000
191533,"Hartwick College","One Hartwick Drive, Oneonta, New York","New York",76778036
191597,"Helene Fuld College of Nursing","24 East 120th Street, New York, New York","New York",4727063
191621,"Hilbert College","5200 S Park Ave, Hamburg, New York","New York",9085580
191630,"Hobart William Smith Colleges","337 Pulteney Street, Geneva, New York","New York",229304992
191649,"Hofstra University","100 Hofstra University, Hempstead, New York","New York",662133631
191676,"Houghton University","1 Willard Ave, Houghton, New York","New York",61300481
191931,"Iona University","715 North Ave, New Rochelle, New York","New York",175348000
191940,"Isabella Graham Hart School of Practical Nursing","470 Skyview Centre Pkwy, Rochester, New York","New York",NA
191968,"Ithaca College","953 Danby Road, Ithaca, New York","New York",335796298
192040,"Jewish Theological Seminary of America","3080 Broadway, New York, New York","New York",211792209
192110,"The Juilliard School","60 Lincoln Center Plaza, New York, New York","New York",1117245115
192165,"Kehilath Yakov Rabbinical Seminary","340  Illington Road, Ossining, New York","New York",6825
192192,"Keuka College","141 Central Avenue, Keuka Park, New York","New York",15606176
192323,"Le Moyne College","1419 Salt Springs Rd, Syracuse, New York","New York",194330354
192448,"Long Island University","720 Northern Blvd, Brookville, New York","New York",297997740
192624,"Machzikei Hadath Rabbinical College","5407 16th Ave, Brooklyn, New York","New York",0
192703,"Manhattan College","4513 Manhattan College Parkway, Riverdale, New York","New York",108230334
192712,"Manhattan School of Music","130 Claremont Avenue, New York, New York","New York",29667057
192749,"Manhattanville College","2900 Purchase St, Purchase, New York","New York",32197523
192785,"Maria College of Albany","700 New Scotland Ave, Albany, New York","New York",20025596
192800,"Marion S Whelan School of Nursing of Geneva General Hospital","196 North St, Geneva, New York","New York",NA
192819,"Marist College","3399 North Rd, Poughkeepsie, New York","New York",297293353
192864,"Marymount Manhattan College","221 E 71st St, New York, New York","New York",36989106
192925,"Medaille University","18 Agassiz Circle, Buffalo, New York","New York",10202459
192961,"St. Peter's Hospital College of Nursing","714 New Scotland Ave, Albany, New York","New York",0
192970,"Memorial Hospital School of Radiation Therapy Technology","1275 York Ave, New York, New York","New York",NA
193016,"Mercy University","555 Broadway, Dobbs Ferry, New York","New York",255880037
193052,"Mesivta Torah Vodaath Rabbinical Seminary","425 E 9th St, Brooklyn, New York","New York",1498757
193061,"Mesivta of Eastern Parkway-Yeshiva Zichron Meilech","510 Dahill Rd, Brooklyn, New York","New York",81313
193070,"Mesivtha Tifereth Jerusalem of America","145 E Broadway, New York, New York","New York",4499064
193247,"Mirrer Yeshiva Cent Institute","1791-5 Ocean Parkway, Brooklyn, New York","New York",0
193292,"Molloy College","1000 Hempstead Ave, Rockville Centre, New York","New York",42177688
193353,"Mount Saint Mary College","330 Powell Avenue, Newburgh, New York","New York",84216007
193380,"Montefiore School of Nursing","53 Valentine Street, Mount Vernon, New York","New York",NA
193399,"University of Mount Saint Vincent","6301 Riverdale Avenue, Bronx, New York","New York",25766911
193405,"Icahn School of Medicine at Mount Sinai","One Gustave L Levy Place, Box 1217, New York, New York","New York",794808000
193584,"Nazareth University","4245 East Ave, Rochester, New York","New York",81721978
193609,"Neighborhood Playhouse School of the Theater","340 E 54th Street, New York City, New York","New York",NA
193654,"The New School",", New York, New York","New York",425657000
193751,"Northeast College of Health Sciences","2360 State Route 89, Seneca Falls, New York","New York",57248371
193821,"New York Law School","185 West Broadway, New York, New York","New York",195214572
193830,"New York Medical College","Administration Building, Valhalla, New York","New York",NA
193894,"New York Theological Seminary","3041 Broadway, New York, New York","New York",2029311
193900,"New York University","70 Washington Sq South, New York, New York","New York",4251307000
193973,"Niagara University","Lewiston Road, Niagara University, New York","New York",100151104
194073,"New York College of Podiatric Medicine","53 East 124 Street, New York, New York","New York",42342471
194091,"New York Institute of Technology","Northern Blvd, Old Westbury, New York","New York",101501889
194116,"New York School of Interior Design","170 East 70th Street, New York, New York","New York",25633911
194161,"Alliance University","2 Washington Street, New York, New York","New York",4393633
194189,"Ohr Hameir Theological Seminary","141 Furnace Woods Rd, Peekskill, New York","New York",0
194310,"Pace University","1 Pace Plaza, New York, New York","New York",196927406
194392,"Paul Smiths College of Arts and Science","7777 State Route 30, Paul Smiths, New York","New York",30462027
194569,"Davis College","4230 Glendale Road, Pottersville, New York","New York",1683925
194578,"Pratt Institute-Main","200 Willoughby Ave, Brooklyn, New York","New York",205216465
194657,"Rabbinical Academy Mesivta Rabbi Chaim Berlin","1593 Coney Island Ave, Brooklyn, New York","New York",0
194666,"Rabbinical College Bobover Yeshiva Bnei Zion","1577 48th St, Brooklyn, New York","New York",0
194693,"Rabbinical College Beth Shraga","28 Saddle River Rd, Monsey, New York","New York",0
194736,"Rabbinical College of Long Island","205 W Beech Street, Long Beach, New York","New York",0
194763,"Rabbinical Seminary of America","76-01 147th St, Flushing, New York","New York",31307
194824,"Rensselaer Polytechnic Institute","110 8th St, Troy, New York","New York",739162000
194958,"Roberts Wesleyan University","2301 Westside Dr, Rochester, New York","New York",41613716
195003,"Rochester Institute of Technology","1 Lomb Memorial Dr, Rochester, New York","New York",1120007000
195030,"University of Rochester","Wilson Blvd. - Wallis Hall, Rochester, New York","New York",2637811000
195049,"The Rockefeller University","1230 York Avenue, New York, New York","New York",2305924544
195128,"Russell Sage College","65 1st Street, Troy, New York","New York",38609904
195155,"St Bernard's School of Theology and Ministry","120 French Road, Rochester, New York","New York",732368
195164,"St Bonaventure University","3261 W. State Road, Saint Bonaventure, New York","New York",72342137
195173,"St. Francis College","179 Livingston Street, Brooklyn, New York","New York",70395007
195191,"St. Joseph's College of Nursing","206 Prospect Ave, Syracuse, New York","New York",0
195216,"St Lawrence University","23 Romoda Drive, Canton, New York","New York",322874102
195234,"The College of Saint Rose","432 Western Ave, Albany, New York","New York",47389169
195243,"St. Thomas Aquinas College","125 Rte 340, Sparkill, New York","New York",48657811
195289,"Samaritan Hospital School of Nursing","1300 Massachusetts Avenue, Troy, New York","New York",0
195304,"Sarah Lawrence College","One Meadway, Bronxville, New York","New York",114954405
195438,"Sh'or Yoshuv Rabbinical College","1 Cedarlawn Avenue, Lawrence, New York","New York",0
195474,"Siena College","515 Loudon Rd, Loudonville, New York","New York",145677301
195526,"Skidmore College","815 N Broadway, Saratoga Springs, New York","New York",480454000
195544,"St. Joseph's University-New York","245 Clinton Ave, Brooklyn, New York","New York",21019000
195562,NA,NA,NA,70369000
195580,"Saint Vladimirs Orthodox Theological Seminary","575 Scarsdale Rd, Yonkers, New York","New York",12523280
195702,"Saint Elizabeth College of Nursing","2215 Genesee Street, Utica, New York","New York",611320
195720,"St. John Fisher University","3690 East Ave, Rochester, New York","New York",93984656
195809,"St. John's University-New York","8000 Utopia Pky, Queens, New York","New York",754936000
196413,"Syracuse University","900 South Crouse Ave., Syracuse, New York","New York",1468449483
196431,"Talmudical Seminary Oholei Torah","667 Eastern Pky, Brooklyn, New York","New York",0
196440,"Talmudical Institute of Upstate New York","769 Park Ave, Rochester, New York","New York",0
196468,"Teachers College at Columbia University","525 W 120th St, New York, New York","New York",342745032
196583,"Torah Temimah Talmudical Seminary","3323 Richmond Ave, Staten Island, New York","New York",0
196592,"Touro University","50 West 47th Street, New York, New York","New York",159338000
196653,"Trocaire College","360 Choate Ave, Buffalo, New York","New York",19270492
196680,"Excelsior University","7 Columbia Cir, Albany, New York","New York",27844191
196866,"Union College","807 Union Street, Schenectady, New York","New York",484579367
196884,"Union Theological Seminary in the City of New York","3041 Broadway, New York, New York","New York",130852310
197018,"United Talmudical Seminary","191 Rodney St., Brooklyn, New York","New York",0
197045,"Utica University","1600 Burrstone Rd, Utica, New York","New York",25628893
197133,"Vassar College","124 Raymond Ave, Poughkeepsie, New York","New York",1124863945
197142,"Villa Maria College","240 Pine Ridge Rd, Buffalo, New York","New York",1686595
197197,"Wagner College","One Campus Rd, Staten Island, New York","New York",93397320
197221,"Webb Institute","298 Crescent Beach Rd, Glen Cove, New York","New York",68634760
197230,"Wells College","170 Main Street, Aurora, New York","New York",36909967
197531,"Word of Life Bible Institute","4230 Glendale Road, Pottersville, New York","New York",NA
197601,"Yeshiva Karlin Stolin","1818 54th St, Brooklyn, New York","New York",0
197647,"Yeshiva Derech Chaim","1573 39th Street, Brooklyn, New York","New York",0
197674,"Yeshiva of Nitra Rabbinical College","1425 Route 17 M, Chester, New York","New York",194955
197692,"Yeshivath Shaar Hatorah","117-06 84 Ave, Kew Gardens, New York","New York",2337120
197708,"Yeshiva University","500 W 185th St, New York, New York","New York",539345000
197735,"Yeshivath Viznitz","15 Elyon Road, Monsey, New York","New York",146
197744,"Yeshivath Zichron Moshe","84 Zichron Moshe Way, South Fallsburg, New York","New York",0
197911,"Barton College","200 E. ACC Drive, Wilson, North Carolina","North Carolina",29641809
197984,"Belmont Abbey College","100 Belmont-Mt Holly Road, Belmont, North Carolina","North Carolina",7845008
197993,"Bennett College","900 E Washington St, Greensboro, North Carolina","North Carolina",15644451
198066,"Brevard College","One Brevard College Drive, Brevard, North Carolina","North Carolina",30144096
198109,"Cabarrus College of Health Sciences","401 Medical Park Drive, Concord, North Carolina","North Carolina",NA
198136,"Campbell University","143 Main Street, Buies Creek, North Carolina","North Carolina",178369913
198215,"Catawba College","2300 W Innes St, Salisbury, North Carolina","North Carolina",71545875
198303,"Chowan University","One University Place, Murfreesboro, North Carolina","North Carolina",28149841
198385,"Davidson College","405 N. Main Street, Davidson, North Carolina","North Carolina",891052621
198419,"Duke University","103 Allen Bldg, Durham, North Carolina","North Carolina",14046939000
198516,"Elon University","100 Campus Drive, Elon, North Carolina","North Carolina",279072805
198561,"Gardner-Webb University","Main St, Boiling Springs, North Carolina","North Carolina",66785004
198598,"Greensboro College","815 W Market St, Greensboro, North Carolina","North Carolina",24690118
198613,"Guilford College","5800 W Friendly Avenue, Greensboro, North Carolina","North Carolina",72417825
198677,"Heritage Bible College","494 Antioch Church Road, Dunn, North Carolina","North Carolina",0
198695,"High Point University","One University Parkway, High Point, North Carolina","North Carolina",68068732
198756,"Johnson C Smith University","100 Beatties Ford Road, Charlotte, North Carolina","North Carolina",68950171
198808,"Lees-McRae College","191 Main Street, Banner Elk, North Carolina","North Carolina",23828586
198835,"Lenoir-Rhyne University","625 7th Avenue NE, Hickory, North Carolina","North Carolina",104841649
198862,"Livingstone College","701 W Monroe St, Salisbury, North Carolina","North Carolina",18463258
198871,"Louisburg College","501 N. Main St., Louisburg, North Carolina","North Carolina",13212968
198899,"Mars Hill University","100 Athletic St, Mars Hill, North Carolina","North Carolina",63608956
198950,"Meredith College","3800 Hillsborough St, Raleigh, North Carolina","North Carolina",114915033
198969,"Methodist University","5400 Ramsey St, Fayetteville, North Carolina","North Carolina",20530007
199032,"Montreat College","310 Gaither Circle, Montreat, North Carolina","North Carolina",5233362
199069,"University of Mount Olive","634 Henderson St, Mount Olive, North Carolina","North Carolina",27765875
199209,"North Carolina Wesleyan University","3400 N Wesleyan Blvd, Rocky Mount, North Carolina","North Carolina",12439064
199272,"William Peace University","15 E Peace St, Raleigh, North Carolina","North Carolina",30992365
199306,"Pfeiffer University","48380 US Hwy 52N, Misenheimer, North Carolina","North Carolina",14108366
199412,"Queens University of Charlotte","1900 Selwyn Ave, Charlotte, North Carolina","North Carolina",152469514
199458,"Mid-Atlantic Christian University","715 N Poindexter St, Elizabeth City, North Carolina","North Carolina",3358962
199582,"Saint Augustine's University","1315 Oakwood Avenue, Raleigh, North Carolina","North Carolina",13435517
199607,"Salem College","601 S Church St, Winston-Salem, North Carolina","North Carolina",59842615
199643,"Shaw University","118 East South Street, Raleigh, North Carolina","North Carolina",18867440
199698,"St. Andrews University","1700 Dogwood Mile, Laurinburg, North Carolina","North Carolina",7097953
199759,"Southeastern Baptist Theological Seminary","120 S. Wingate Street, Wake Forest, North Carolina","North Carolina",35975249
199847,"Wake Forest University","1834 Wake Forest Road, Winston-Salem, North Carolina","North Carolina",2005185000
199865,"Warren Wilson College","701 Warren Wilson Rd, Swannanoa, North Carolina","North Carolina",58396168
